air_id,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2471,India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2026-03-03 15:00:00,27.215415,77.50873,NO2,9,77,26
2472,India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2026-03-03 15:00:00,27.215415,77.50873,CO,15,106,32
2473,India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2026-03-03 15:00:00,25.339605,74.618883,NH3,8,18,11
2474,India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2026-03-03 15:00:00,25.339605,74.618883,SO2,2,30,16
2475,India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2026-03-03 15:00:00,25.339605,74.618883,OZONE,2,64,45
2476,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2026-03-03 15:00:00,28.194909,76.862296,PM10,84,288,199
2477,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2026-03-03 15:00:00,28.194909,76.862296,NO2,22,85,50
2478,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2026-03-03 15:00:00,28.194909,76.862296,NH3,5,19,11
2479,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2026-03-03 15:00:00,28.194909,76.862296,SO2,12,22,17
2480,India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-03-03 15:00:00,28.207266,76.829265,NO2,18,123,44
2481,India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-03-03 15:00:00,28.207266,76.829265,SO2,9,25,16
2482,India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2026-03-03 15:00:00,28.018792,73.292658,PM10,70,187,126
2483,India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2026-03-03 15:00:00,28.018792,73.292658,CO,17,108,35
2484,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2026-03-03 15:00:00,26.916409,75.79949,CO,58,110,88
2485,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2026-03-03 15:00:00,26.916409,75.79949,OZONE,15,71,53
2486,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2026-03-03 15:00:00,26.786682,75.827928,CO,24,168,75
2487,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2026-03-03 15:00:00,26.786682,75.827928,OZONE,8,99,72
2488,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2026-03-03 15:00:00,26.950293,75.730943,PM10,99,159,128
2489,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2026-03-03 15:00:00,26.950293,75.730943,SO2,18,37,27
2490,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2026-03-03 15:00:00,26.912329,70.909168,PM2.5,23,293,77
2491,India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2026-03-03 15:00:00,24.892047,74.623527,PM10,44,221,116
2492,India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2026-03-03 15:00:00,24.892047,74.623527,NO2,7,99,47
2493,India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2026-03-03 15:00:00,24.892047,74.623527,OZONE,1,107,68
2494,India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-03-03 15:00:00,28.296139,74.961696,PM2.5,20,156,78
2495,India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-03-03 15:00:00,28.296139,74.961696,NH3,5,9,7
2496,India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-03-03 15:00:00,28.296139,74.961696,SO2,4,15,8
2497,India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2026-03-03 15:00:00,26.895552,76.334753,PM2.5,18,100,38
2498,India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2026-03-03 15:00:00,23.837789,73.714926,PM2.5,30,293,108
2499,India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2026-03-03 15:00:00,23.837789,73.714926,SO2,2,8,5
2500,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2026-03-03 15:00:00,26.902909,75.836858,OZONE,14,77,61
2501,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2026-03-03 15:00:00,26.843698,75.766894,PM2.5,33,426,206
2502,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2026-03-03 15:00:00,26.843698,75.766894,PM10,93,421,220
2503,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2026-03-03 15:00:00,26.843698,75.766894,NH3,9,17,12
2504,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2026-03-03 15:00:00,26.843698,75.766894,SO2,6,18,10
2505,India,Punjab,Patiala,"Model Town, Patiala - PPCB",2026-03-03 15:00:00,30.349388,76.366642,PM2.5,64,79,71
2506,India,Punjab,Patiala,"Model Town, Patiala - PPCB",2026-03-03 15:00:00,30.349388,76.366642,CO,10,32,19
2507,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2026-03-03 15:00:00,31.032545,76.562305,PM10,19,160,100
2508,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2026-03-03 15:00:00,26.470859,74.646594,PM10,59,237,116
2509,India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2026-03-03 15:00:00,22.220833,84.809444,PM2.5,18,281,154
2510,India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2026-03-03 15:00:00,22.220833,84.809444,SO2,5,7,6
2511,India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2026-03-03 15:00:00,21.606865,85.510538,PM2.5,29,71,50
2512,India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2026-03-03 15:00:00,21.606865,85.510538,NO2,15,15,15
2513,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2026-03-03 15:00:00,20.936071,85.170702,PM10,54,490,241
2514,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2026-03-03 15:00:00,20.936071,85.170702,OZONE,35,116,82
2515,India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2026-03-03 15:00:00,21.869985,85.167016,CO,33,44,43
2516,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-03-03 15:00:00,24.041198,74.780702,OZONE,33,141,107
2517,India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2026-03-03 15:00:00,26.031443,76.359327,NO2,3,114,32
2518,India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2026-03-03 15:00:00,26.031443,76.359327,CO,2,118,16
2519,India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2026-03-03 15:00:00,26.031443,76.359327,OZONE,3,165,150
2520,India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2026-03-03 15:00:00,27.608912,75.153302,CO,8,101,22
2521,India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2026-03-03 15:00:00,24.885261,72.857549,PM2.5,37,95,58
2522,India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2026-03-03 15:00:00,24.885261,72.857549,CO,24,73,38
2523,India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2026-03-03 15:00:00,24.885261,72.857549,OZONE,14,82,63
2524,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-03-03 15:00:00,29.931624,73.864511,PM2.5,35,183,71
2525,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-03-03 15:00:00,29.931624,73.864511,PM10,100,417,169
2526,India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2026-03-03 15:00:00,25.344694,72.626208,NH3,NA,NA,NA
2527,India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2026-03-03 15:00:00,25.344694,72.626208,CO,16,86,41
2528,India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-03-03 15:00:00,24.588397,76.172782,OZONE,7,131,62
2529,India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2026-03-03 15:00:00,28.108988,75.386577,NH3,3,9,6
2530,India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2026-03-03 15:00:00,28.108988,75.386577,SO2,9,34,13
2531,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-03-03 15:00:00,26.268249,73.019385,NO2,6,25,19
2532,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-03-03 15:00:00,26.268249,73.019385,SO2,1,38,10
2533,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-03-03 15:00:00,26.268249,73.019385,OZONE,7,87,66
2534,India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2026-03-03 15:00:00,26.29581,73.082283,NH3,5,22,8
2535,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-03-03 15:00:00,29.931624,73.864511,OZONE,12,157,49
2536,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2026-03-03 15:00:00,26.159933,75.780517,CO,18,90,35
2537,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2026-03-03 15:00:00,24.588617,73.63214,PM10,80,231,126
2538,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2026-03-03 15:00:00,27.33853,88.614099,NO2,6,7,6
2539,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2026-03-03 15:00:00,27.33853,88.614099,NH3,1,1,1
2540,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2026-03-03 15:00:00,13.0664,80.2112,NH3,2,3,2
2541,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2026-03-03 15:00:00,13.1278,80.2642,PM10,78,161,111
2542,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,SO2,5,17,10
2543,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,OZONE,5,135,90
2544,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2026-03-03 15:00:00,25.14389,75.821256,PM2.5,74,173,102
2545,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2026-03-03 15:00:00,25.14389,75.821256,SO2,4,63,15
2546,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-03-03 15:00:00,27.213494,73.734444,SO2,4,11,7
2547,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-03-03 15:00:00,27.213494,73.734444,CO,10,64,25
2548,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-03-03 15:00:00,24.041198,74.780702,PM2.5,25,213,77
2549,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-03-03 15:00:00,24.041198,74.780702,NO2,9,56,22
2550,India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2026-03-03 15:00:00,26.215415,73.070156,PM10,53,440,161
2551,India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2026-03-03 15:00:00,26.358805,73.047444,PM10,37,109,70
2552,India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-03-03 15:00:00,26.253384,72.976571,PM10,53,355,138
2553,India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-03-03 15:00:00,26.253384,72.976571,NH3,6,16,9
2554,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2026-03-03 15:00:00,25.16409,75.858137,PM10,82,179,114
2555,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2026-03-03 15:00:00,25.16409,75.858137,NO2,32,123,60
2556,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,PM2.5,33,193,75
2557,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2026-03-03 15:00:00,13.1662,80.2584,NO2,4,8,6
2558,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2026-03-03 15:00:00,13.1662,80.2584,CO,20,32,28
2559,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2026-03-03 15:00:00,13.164544,80.26285,PM10,75,123,97
2560,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2026-03-03 15:00:00,13.164544,80.26285,NH3,6,7,7
2561,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2026-03-03 15:00:00,12.9533,80.2357,PM10,86,255,129
2562,India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",2026-03-03 15:00:00,11.0328,77.0349,OZONE,4,7,5
2563,India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2026-03-03 15:00:00,10.942451,76.978996,OZONE,18,24,22
2564,India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",2026-03-03 15:00:00,11.258242,77.552761,OZONE,17,30,24
2565,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2026-03-03 15:00:00,8.816428,78.099039,SO2,4,14,10
2566,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-03-03 15:00:00,17.460103,78.334361,CO,16,54,26
2567,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2026-03-03 15:00:00,17.585705,78.126199,PM10,81,91,84
2568,India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.393559,78.339194,PM10,81,97,86
2569,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2026-03-03 15:00:00,17.5184,78.278777,NO2,NA,NA,NA
2570,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2026-03-03 15:00:00,17.5184,78.278777,OZONE,49,62,57
2571,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.685382,77.453839,NO2,40,101,56
2572,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.660335,77.357256,PM10,152,436,213
2573,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,PM2.5,56,115,80
2574,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,PM10,68,160,104
2575,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,NH3,1,1,1
2576,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,SO2,43,46,45
2577,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,CO,3,4,4
2578,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-03-03 15:00:00,28.47272,77.482,PM2.5,48,236,126
2579,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-03-03 15:00:00,28.47272,77.482,PM10,138,228,173
2580,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-03-03 15:00:00,28.557054,77.453663,NH3,9,15,12
2581,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-03-03 15:00:00,28.725645,77.749675,PM2.5,63,228,135
2582,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2026-03-03 15:00:00,27.169338,78.03582,OZONE,NA,NA,NA
2583,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,PM10,12,127,58
2584,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,NO2,43,43,43
2585,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,NH3,3,3,3
2586,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,CO,9,28,13
2587,India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-03-03 15:00:00,28.964949,77.278761,PM2.5,68,198,116
2588,India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-03-03 15:00:00,28.964949,77.278761,PM10,108,209,143
2589,India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-03-03 15:00:00,28.359581,79.414455,NH3,1,8,3
2590,India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-03-03 15:00:00,28.389109,79.429637,NH3,1,1,1
2591,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.470314,80.322986,OZONE,6,25,19
2592,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,PM2.5,32,326,128
2593,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,NH3,1,1,1
2594,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,SO2,14,15,14
2595,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-03-03 15:00:00,26.766433,80.927299,SO2,NA,NA,NA
2596,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-03-03 15:00:00,26.766433,80.927299,OZONE,30,125,94
2597,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,PM2.5,89,318,156
2598,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,NO2,7,10,9
2599,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-03-03 15:00:00,28.406963,77.849831,SO2,16,61,25
2600,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-03-03 15:00:00,28.406963,77.849831,OZONE,3,79,54
2601,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2026-03-03 15:00:00,27.168897,78.37696,OZONE,2,20,7
2602,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.646233,77.358075,OZONE,11,33,14
2603,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,NO2,12,70,34
2604,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,NH3,1,6,3
2605,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,CO,34,84,48
2606,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,OZONE,21,76,53
2607,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-03-03 15:00:00,17.429398,78.569354,PM10,74,97,82
2608,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-03-03 15:00:00,17.429398,78.569354,NO2,13,16,14
2609,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.37206,78.50864,PM2.5,28,139,61
2610,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.37206,78.50864,NH3,2,4,3
2611,India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-03-03 15:00:00,17.528544,78.286195,SO2,8,18,12
2612,India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-03-03 15:00:00,17.417094,78.457437,NH3,3,4,4
2613,India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-03-03 15:00:00,17.417094,78.457437,SO2,16,19,17
2614,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-03-03 15:00:00,28.725645,77.749675,NO2,7,21,11
2615,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-03-03 15:00:00,28.725645,77.749675,CO,38,84,59
2616,India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-03-03 15:00:00,25.4547,78.6039,PM10,44,168,97
2617,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.428282,80.327067,CO,33,44,38
2618,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.470314,80.322986,NO2,46,52,49
2619,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.470314,80.322986,SO2,12,15,14
2620,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-03-03 15:00:00,27.23711,78.01936,PM10,38,168,84
2621,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-03-03 15:00:00,27.23711,78.01936,NH3,4,5,5
2622,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-03-03 15:00:00,17.349694,78.451437,NH3,3,3,3
2623,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-03-03 15:00:00,17.349694,78.451437,SO2,2,10,4
2624,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-03-03 15:00:00,27.19412,77.96237,CO,4,51,13
2625,India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-03-03 15:00:00,28.88528,78.7388,SO2,26,33,30
2626,India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-03-03 15:00:00,28.88528,78.7388,CO,13,58,38
2627,India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-03-03 15:00:00,28.856664,78.772638,NO2,24,25,25
2628,India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-03-03 15:00:00,28.856664,78.772638,SO2,26,47,32
2629,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,PM2.5,23,86,57
2630,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,NO2,25,25,25
2631,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,NH3,4,4,4
2632,India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.802625,78.753728,NO2,29,30,29
2633,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-03-03 15:00:00,29.472351,77.719403,CO,26,92,65
2634,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,SO2,10,24,16
2635,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,OZONE,10,51,40
2636,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,PM2.5,6,102,47
2637,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,NH3,6,6,6
2638,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,OZONE,35,140,72
2639,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.845881,80.936554,PM10,131,200,154
2640,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-03-03 15:00:00,26.833997,80.891736,PM10,90,150,119
2641,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.999264,77.759035,SO2,18,20,19
2642,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-03-03 15:00:00,25.350599,82.908307,PM10,38,90,69
2643,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-03-03 15:00:00,25.350599,82.908307,OZONE,18,38,27
2644,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-03-03 15:00:00,25.301778,82.996789,PM2.5,37,81,58
2645,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-03-03 15:00:00,25.301778,82.996789,PM10,37,81,58
2646,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-03-03 15:00:00,25.262326,82.995408,PM10,29,112,72
2647,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-03-03 15:00:00,25.262326,82.995408,CO,6,18,8
2648,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,OZONE,3,25,10
2649,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-03-03 15:00:00,27.571409,77.655757,NH3,4,7,6
2650,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.953588,77.762294,NO2,25,79,37
2651,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-03-03 15:00:00,29.06351,77.709723,PM2.5,60,233,110
2652,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-03-03 15:00:00,29.06351,77.709723,NH3,5,9,8
2653,India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-03-03 15:00:00,28.83526,78.7446,SO2,23,65,42
2654,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2026-03-03 15:00:00,28.840739,78.697531,CO,20,80,42
