air_id,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_level
2525,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-03-03 15:00:00,29.931624,73.864511,PM10,100.0,417.0,169.0,High
2526,India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2026-03-03 15:00:00,25.344694,72.626208,NH3,,,,Unknown
2527,India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2026-03-03 15:00:00,25.344694,72.626208,CO,16.0,86.0,41.0,Low
2528,India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-03-03 15:00:00,24.588397,76.172782,OZONE,7.0,131.0,62.0,Moderate
2529,India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2026-03-03 15:00:00,28.108988,75.386577,NH3,3.0,9.0,6.0,Low
2530,India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2026-03-03 15:00:00,28.108988,75.386577,SO2,9.0,34.0,13.0,Low
2531,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-03-03 15:00:00,26.268249,73.019385,NO2,6.0,25.0,19.0,Low
2532,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-03-03 15:00:00,26.268249,73.019385,SO2,1.0,38.0,10.0,Low
2533,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-03-03 15:00:00,26.268249,73.019385,OZONE,7.0,87.0,66.0,Moderate
2534,India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2026-03-03 15:00:00,26.29581,73.082283,NH3,5.0,22.0,8.0,Low
2535,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-03-03 15:00:00,29.931624,73.864511,OZONE,12.0,157.0,49.0,Low
2536,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2026-03-03 15:00:00,26.159933,75.780517,CO,18.0,90.0,35.0,Low
2537,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2026-03-03 15:00:00,24.588617,73.63214,PM10,80.0,231.0,126.0,High
2538,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2026-03-03 15:00:00,27.33853,88.614099,NO2,6.0,7.0,6.0,Low
2539,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2026-03-03 15:00:00,27.33853,88.614099,NH3,1.0,1.0,1.0,Low
2540,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2026-03-03 15:00:00,13.0664,80.2112,NH3,2.0,3.0,2.0,Low
2541,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2026-03-03 15:00:00,13.1278,80.2642,PM10,78.0,161.0,111.0,High
2542,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,SO2,5.0,17.0,10.0,Low
2543,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,OZONE,5.0,135.0,90.0,Moderate
2544,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2026-03-03 15:00:00,25.14389,75.821256,PM2.5,74.0,173.0,102.0,High
2545,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2026-03-03 15:00:00,25.14389,75.821256,SO2,4.0,63.0,15.0,Low
2546,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-03-03 15:00:00,27.213494,73.734444,SO2,4.0,11.0,7.0,Low
2547,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-03-03 15:00:00,27.213494,73.734444,CO,10.0,64.0,25.0,Low
2548,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-03-03 15:00:00,24.041198,74.780702,PM2.5,25.0,213.0,77.0,Moderate
2549,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-03-03 15:00:00,24.041198,74.780702,NO2,9.0,56.0,22.0,Low
2550,India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2026-03-03 15:00:00,26.215415,73.070156,PM10,53.0,440.0,161.0,High
2551,India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2026-03-03 15:00:00,26.358805,73.047444,PM10,37.0,109.0,70.0,Moderate
2552,India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-03-03 15:00:00,26.253384,72.976571,PM10,53.0,355.0,138.0,High
2553,India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-03-03 15:00:00,26.253384,72.976571,NH3,6.0,16.0,9.0,Low
2554,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2026-03-03 15:00:00,25.16409,75.858137,PM10,82.0,179.0,114.0,High
2555,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2026-03-03 15:00:00,25.16409,75.858137,NO2,32.0,123.0,60.0,Moderate
2556,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-03-03 15:00:00,25.196024,75.855668,PM2.5,33.0,193.0,75.0,Moderate
2557,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2026-03-03 15:00:00,13.1662,80.2584,NO2,4.0,8.0,6.0,Low
2558,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2026-03-03 15:00:00,13.1662,80.2584,CO,20.0,32.0,28.0,Low
2559,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2026-03-03 15:00:00,13.164544,80.26285,PM10,75.0,123.0,97.0,Moderate
2560,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2026-03-03 15:00:00,13.164544,80.26285,NH3,6.0,7.0,7.0,Low
2561,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2026-03-03 15:00:00,12.9533,80.2357,PM10,86.0,255.0,129.0,High
2562,India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",2026-03-03 15:00:00,11.0328,77.0349,OZONE,4.0,7.0,5.0,Low
2563,India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2026-03-03 15:00:00,10.942451,76.978996,OZONE,18.0,24.0,22.0,Low
2564,India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",2026-03-03 15:00:00,11.258242,77.552761,OZONE,17.0,30.0,24.0,Low
2565,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2026-03-03 15:00:00,8.816428,78.099039,SO2,4.0,14.0,10.0,Low
2566,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-03-03 15:00:00,17.460103,78.334361,CO,16.0,54.0,26.0,Low
2567,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2026-03-03 15:00:00,17.585705,78.126199,PM10,81.0,91.0,84.0,Moderate
2568,India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.393559,78.339194,PM10,81.0,97.0,86.0,Moderate
2569,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2026-03-03 15:00:00,17.5184,78.278777,NO2,,,,Unknown
2570,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2026-03-03 15:00:00,17.5184,78.278777,OZONE,49.0,62.0,57.0,Moderate
2571,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.685382,77.453839,NO2,40.0,101.0,56.0,Moderate
2572,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.660335,77.357256,PM10,152.0,436.0,213.0,High
2573,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,PM2.5,56.0,115.0,80.0,Moderate
2574,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,PM10,68.0,160.0,104.0,High
2575,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,NH3,1.0,1.0,1.0,Low
2576,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,SO2,43.0,46.0,45.0,Low
2577,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-03-03 15:00:00,26.730136,83.433859,CO,3.0,4.0,4.0,Low
2578,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-03-03 15:00:00,28.47272,77.482,PM2.5,48.0,236.0,126.0,High
2579,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-03-03 15:00:00,28.47272,77.482,PM10,138.0,228.0,173.0,High
2580,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-03-03 15:00:00,28.557054,77.453663,NH3,9.0,15.0,12.0,Low
2581,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-03-03 15:00:00,28.725645,77.749675,PM2.5,63.0,228.0,135.0,High
2582,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2026-03-03 15:00:00,27.169338,78.03582,OZONE,,,,Unknown
2583,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,PM10,12.0,127.0,58.0,Moderate
2584,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,NO2,43.0,43.0,43.0,Low
2585,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,NH3,3.0,3.0,3.0,Low
2586,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-03-03 15:00:00,27.19862,77.92066,CO,9.0,28.0,13.0,Low
2587,India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-03-03 15:00:00,28.964949,77.278761,PM2.5,68.0,198.0,116.0,High
2588,India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-03-03 15:00:00,28.964949,77.278761,PM10,108.0,209.0,143.0,High
2589,India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-03-03 15:00:00,28.359581,79.414455,NH3,1.0,8.0,3.0,Low
2590,India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-03-03 15:00:00,28.389109,79.429637,NH3,1.0,1.0,1.0,Low
2591,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.470314,80.322986,OZONE,6.0,25.0,19.0,Low
2592,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,PM2.5,32.0,326.0,128.0,High
2593,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,NH3,1.0,1.0,1.0,Low
2594,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,SO2,14.0,15.0,14.0,Low
2595,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-03-03 15:00:00,26.766433,80.927299,SO2,,,,Unknown
2596,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-03-03 15:00:00,26.766433,80.927299,OZONE,30.0,125.0,94.0,Moderate
2597,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,PM2.5,89.0,318.0,156.0,High
2598,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,NO2,7.0,10.0,9.0,Low
2599,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-03-03 15:00:00,28.406963,77.849831,SO2,16.0,61.0,25.0,Low
2600,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-03-03 15:00:00,28.406963,77.849831,OZONE,3.0,79.0,54.0,Moderate
2601,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2026-03-03 15:00:00,27.168897,78.37696,OZONE,2.0,20.0,7.0,Low
2602,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.646233,77.358075,OZONE,11.0,33.0,14.0,Low
2603,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,NO2,12.0,70.0,34.0,Low
2604,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,NH3,1.0,6.0,3.0,Low
2605,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,CO,34.0,84.0,48.0,Low
2606,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-03-03 15:00:00,28.757294,77.278792,OZONE,21.0,76.0,53.0,Moderate
2607,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-03-03 15:00:00,17.429398,78.569354,PM10,74.0,97.0,82.0,Moderate
2608,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-03-03 15:00:00,17.429398,78.569354,NO2,13.0,16.0,14.0,Low
2609,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.37206,78.50864,PM2.5,28.0,139.0,61.0,Moderate
2610,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-03-03 15:00:00,17.37206,78.50864,NH3,2.0,4.0,3.0,Low
2611,India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-03-03 15:00:00,17.528544,78.286195,SO2,8.0,18.0,12.0,Low
2612,India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-03-03 15:00:00,17.417094,78.457437,NH3,3.0,4.0,4.0,Low
2613,India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-03-03 15:00:00,17.417094,78.457437,SO2,16.0,19.0,17.0,Low
2614,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-03-03 15:00:00,28.725645,77.749675,NO2,7.0,21.0,11.0,Low
2615,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-03-03 15:00:00,28.725645,77.749675,CO,38.0,84.0,59.0,Moderate
2616,India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-03-03 15:00:00,25.4547,78.6039,PM10,44.0,168.0,97.0,Moderate
2617,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.428282,80.327067,CO,33.0,44.0,38.0,Low
2618,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.470314,80.322986,NO2,46.0,52.0,49.0,Low
2619,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-03-03 15:00:00,26.470314,80.322986,SO2,12.0,15.0,14.0,Low
2620,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-03-03 15:00:00,27.23711,78.01936,PM10,38.0,168.0,84.0,Moderate
2621,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-03-03 15:00:00,27.23711,78.01936,NH3,4.0,5.0,5.0,Low
2622,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-03-03 15:00:00,17.349694,78.451437,NH3,3.0,3.0,3.0,Low
2623,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-03-03 15:00:00,17.349694,78.451437,SO2,2.0,10.0,4.0,Low
2624,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-03-03 15:00:00,27.19412,77.96237,CO,4.0,51.0,13.0,Low
2625,India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-03-03 15:00:00,28.88528,78.7388,SO2,26.0,33.0,30.0,Low
2626,India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-03-03 15:00:00,28.88528,78.7388,CO,13.0,58.0,38.0,Low
2627,India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-03-03 15:00:00,28.856664,78.772638,NO2,24.0,25.0,25.0,Low
2628,India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-03-03 15:00:00,28.856664,78.772638,SO2,26.0,47.0,32.0,Low
2629,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,PM2.5,23.0,86.0,57.0,Moderate
2630,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,NO2,25.0,25.0,25.0,Low
2631,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.849399,78.742362,NH3,4.0,4.0,4.0,Low
2632,India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2026-03-03 15:00:00,28.802625,78.753728,NO2,29.0,30.0,29.0,Low
2633,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-03-03 15:00:00,29.472351,77.719403,CO,26.0,92.0,65.0,Moderate
2634,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,SO2,10.0,24.0,16.0,Low
2635,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,OZONE,10.0,51.0,40.0,Low
2636,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,PM2.5,6.0,102.0,47.0,Low
2637,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,NH3,6.0,6.0,6.0,Low
2638,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,OZONE,35.0,140.0,72.0,Moderate
2639,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.845881,80.936554,PM10,131.0,200.0,154.0,High
2640,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-03-03 15:00:00,26.833997,80.891736,PM10,90.0,150.0,119.0,High
2641,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.999264,77.759035,SO2,18.0,20.0,19.0,Low
2642,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-03-03 15:00:00,25.350599,82.908307,PM10,38.0,90.0,69.0,Moderate
2643,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-03-03 15:00:00,25.350599,82.908307,OZONE,18.0,38.0,27.0,Low
2644,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-03-03 15:00:00,25.301778,82.996789,PM2.5,37.0,81.0,58.0,Moderate
2645,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-03-03 15:00:00,25.301778,82.996789,PM10,37.0,81.0,58.0,Moderate
2646,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-03-03 15:00:00,25.262326,82.995408,PM10,29.0,112.0,72.0,Moderate
2647,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-03-03 15:00:00,25.262326,82.995408,CO,6.0,18.0,8.0,Low
2648,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,OZONE,3.0,25.0,10.0,Low
2649,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-03-03 15:00:00,27.571409,77.655757,NH3,4.0,7.0,6.0,Low
2650,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.953588,77.762294,NO2,25.0,79.0,37.0,Low
2651,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-03-03 15:00:00,29.06351,77.709723,PM2.5,60.0,233.0,110.0,High
2652,India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-03-03 15:00:00,29.06351,77.709723,NH3,5.0,9.0,8.0,Low
2653,India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-03-03 15:00:00,28.83526,78.7446,SO2,23.0,65.0,42.0,Low
2654,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2026-03-03 15:00:00,28.840739,78.697531,CO,20.0,80.0,42.0,Low
2655,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2026-03-03 15:00:00,28.840739,78.697531,OZONE,13.0,61.0,40.0,Low
2656,India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-03-03 15:00:00,23.697936,86.944395,CO,30.0,106.0,65.0,Moderate
2657,India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-03-03 15:00:00,23.618183,87.105718,PM10,51.0,180.0,109.0,High
2658,India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-03-03 15:00:00,23.618183,87.105718,NH3,1.0,2.0,1.0,Low
2659,India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.760558,88.361759,SO2,11.0,15.0,12.0,Low
2660,India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,SO2,4.0,63.0,17.0,Low
2661,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-03-03 15:00:00,30.269444,78.044167,PM2.5,41.0,121.0,69.0,Moderate
2662,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-03-03 15:00:00,30.269444,78.044167,NO2,1.0,6.0,2.0,Low
2663,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-03-03 15:00:00,29.212411,78.961175,PM10,89.0,129.0,108.0,High
2664,India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-03-03 15:00:00,23.697936,86.944395,NO2,12.0,58.0,32.0,Low
2665,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2026-03-03 15:00:00,28.624548,77.35771,CO,8.0,30.0,19.0,Low
2666,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2026-03-03 15:00:00,28.624548,77.35771,OZONE,20.0,86.0,49.0,Low
2667,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",2026-03-03 15:00:00,28.5898,77.3101,PM10,162.0,268.0,196.0,High
2668,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-03-03 15:00:00,28.56923,77.393848,PM10,139.0,283.0,187.0,High
2669,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.449199,81.82736,SO2,62.0,75.0,68.0,Moderate
2670,India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-03-03 15:00:00,26.207781,81.245571,PM2.5,,,,Unknown
2671,India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-03-03 15:00:00,26.207781,81.245571,SO2,,,,Unknown
2672,India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-03-03 15:00:00,26.207781,81.245571,CO,12.0,60.0,12.0,Low
2673,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-03-03 15:00:00,25.425602,81.917152,NH3,5.0,5.0,5.0,Low
2674,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-03-03 15:00:00,25.494,81.863,PM2.5,25.0,94.0,51.0,Moderate
2675,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-03-03 15:00:00,25.494,81.863,NH3,8.0,9.0,9.0,Low
2676,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-03-03 15:00:00,25.494,81.863,CO,8.0,36.0,18.0,Low
2677,India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,OZONE,1.0,63.0,41.0,Low
2678,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,NO2,13.0,76.0,35.0,Low
2679,India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,PM2.5,25.0,165.0,85.0,Moderate
2680,India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,SO2,11.0,77.0,31.0,Low
2681,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.602557,88.310566,SO2,7.0,52.0,22.0,Low
2682,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,PM2.5,73.0,391.0,182.0,High
2683,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,OZONE,12.0,38.0,25.0,Low
2684,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-03-03 15:00:00,22.568732,88.279728,SO2,1.0,15.0,5.0,Low
2685,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-03-03 15:00:00,22.568732,88.279728,OZONE,11.0,72.0,57.0,Moderate
2686,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.536751,88.363802,PM10,61.0,278.0,168.0,High
2687,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-03-03 15:00:00,22.58157,88.410025,SO2,6.0,29.0,9.0,Low
2688,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-03-03 15:00:00,22.49929,88.36917,PM10,95.0,241.0,160.0,High
2689,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-03-03 15:00:00,22.627847,88.380669,PM2.5,91.0,406.0,261.0,High
